Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
,151.3743439,94.2769928,10354.5,444.232535,,0.914385376,1.516637285,,,0.649469987,11324,MAMRA
,164.457428,94.94113922,11660.5,474.374671,,0.912866481,1.535733814,,,0.653102946,12773.5,MAMRA
,191.6828003,115.5478439,16045,557.3868634,,0.912814678,1.540862452,,,0.652103231,17577.5,MAMRA
,154.1750946,97.00561523,10723.5,449.0609622,,0.911707193,1.496456803,,,0.65587156,11762,MAMRA
182.2709656,,76.19361115,10772.5,475.9482641,0.412849376,0.960201444,1.673374427,,,0.682149189,11219,MAMRA
200.8978729,,80.34224701,12229.5,503.6051183,0.385805259,0.965652019,1.650295461,,,0.6836324,12664.5,MAMRA
205.116684,,81.31201172,12512.5,509.2619733,0.378662446,0.964243055,1.649409693,,,0.689166116,12976.5,MAMRA
227.5044403,,91.65655518,15766,577.5046135,0.387839364,0.962427128,1.683369793,,,0.689404871,16381.5,MAMRA
185.2894897,,77.86700439,10687.5,453.663994,0.396355305,0.977634468,1.53243701,,,0.774456522,10932,MAMRA
190.2113037,,78.59536743,11026,460.3919162,0.388021207,0.976746246,1.529774885,,,0.759994486,11288.5,MAMRA
182.4718475,,76.88447571,10633.5,453.3208485,0.406625505,0.977164124,1.537890048,,,0.770543478,10882,MAMRA
183.6570892,,77.33480072,10784.5,454.1492752,0.407094036,0.97876299,1.521904398,,,0.761187182,11018.5,MAMRA
197.3857117,117.0231705,,17124,542.1320297,0.559608,0.978346569,1.365824975,1.686723329,0.805301526,0.731794872,17503,MAMRA
195.2660675,115.775856,,17009,537.7888851,0.567983003,0.979245229,1.353115905,1.686587119,0.805266274,0.731695776,17369.5,MAMRA
192.9625702,113.1132431,,16723.5,536.7178171,0.571861874,0.975785512,1.370739685,1.705923771,0.810171686,0.731817784,17138.5,MAMRA
192.555954,114.8099213,,16607,532.4751761,0.570279028,0.979475081,1.358618994,1.677171727,0.802804856,0.734173298,16955,MAMRA
195.6764679,121.1182632,,17366,545.847759,0.577474371,0.977787788,1.365316701,1.615581851,0.785413018,0.758605626,17760.5,MAMRA
197.70961,124.6689072,,17554.5,546.5756811,0.571798516,0.978648084,1.354260717,1.585877461,0.776135841,0.750192308,17937.5,MAMRA
198.5340881,122.3565979,,17489,547.1614673,0.564943382,0.979008061,1.36224797,1.62258588,0.787511311,0.749828503,17864,MAMRA
197.7239227,124.864296,,17732,549.1614679,0.577496565,0.979912133,1.353419806,1.583510492,0.775369126,0.750084602,18095.5,MAMRA
282.2219849,184.7870636,,39461,1044.54833,0.630807025,0.921103616,2.200285959,1.527282156,0.755838701,0.660192063,42841,MAMRA
285.0891113,182.2727356,,38908.5,1069.903669,0.609527559,0.914224958,2.341181059,1.564079841,0.768912893,0.657238176,42559,MAMRA
307.507782,194.4444733,,45543,1108.347321,0.613224548,0.936771088,2.146447411,1.581468359,0.774704252,0.682108196,48617,MAMRA
275.5695801,173.2934723,,36493,974.6072059,0.611867149,0.937544959,2.071284737,1.590190193,0.777522116,0.694826831,38924,MAMRA
283.4578857,175.7343292,,36138.5,873.6538894,0.572668314,0.937602968,1.680733448,1.612990968,0.784628459,0.721039505,38543.5,MAMRA
286.0197449,174.8656464,,36703.5,892.1391702,0.571249153,0.933598718,1.725630752,1.635654291,0.791340142,0.71375649,39314,MAMRA
192.5585785,123.377121,,17282,581.5878747,0.593442133,0.954780255,1.557495577,1.560731657,0.767770345,0.750086806,18100.5,MAMRA
273.4709167,170.4820862,,34435,827.6122583,0.586256827,0.954936217,1.582865007,1.604103533,0.781902165,0.741973713,36060,MAMRA
,185.6568909,126.338623,16804,649.3279876,,0.880643555,1.996667311,,,0.610366496,19081.5,MAMRA
,184.7859955,127.1928711,16457.5,629.5706283,,0.880009625,1.916528091,,,0.6163396,18701.5,MAMRA
,175.8954163,125.6962662,15627.5,675.7127639,,0.871802739,2.32501026,,,0.592085322,17925.5,MAMRA
,180.8863068,120.2512512,15110.5,651.5706288,,0.861635399,2.235806936,,,0.587545688,17537,MAMRA
,181.3321228,113.0515289,15272.5,555.8305134,,0.942078154,1.60977349,,,0.667562724,16211.5,MAMRA
,171.2756042,113.27388,13736,813.5533839,,0.8481892,3.834440168,,,0.616987827,16194.5,MAMRA
,175.8372803,109.8803635,14281.5,639.9137748,,0.917598304,2.281703611,,,0.639852151,15564,MAMRA
,174.8716736,108.4652939,14041.5,592.9432125,,0.931628185,1.992520671,,,0.653822872,15072,MAMRA
286.005249,,104.668541,23063.5,724.7178171,0.358994112,0.970992527,1.812186116,,,0.78361987,23752.5,MAMRA
261.4726563,,103.379982,20753.5,660.2325358,0.386499477,0.972425265,1.671447081,,,0.788626691,21342,MAMRA
290.3788757,,100.551796,22275.5,735.5462435,0.336362476,0.963514858,1.93278096,,,0.789911348,23119,MAMRA
282.0561218,,102.8021545,22004,706.1320304,0.352160543,0.970557749,1.803268196,,,0.775307424,22671.5,MAMRA
317.5062256,,128.1012115,29927.5,1016.080294,0.377986307,0.878244538,2.745211149,,,0.688463308,34076.5,MAMRA
319.1534729,,128.0747375,29290.5,890.8843368,0.366132056,0.931157808,2.156284184,,,0.679278757,31456,MAMRA
307.3868103,,129.659668,29444,980.8670918,0.396767847,0.892797041,2.600241319,,,0.642265073,32979.5,MAMRA
319.7686462,,130.5093231,28372,915.0681026,0.353287534,0.845398608,2.34858898,,,0.632809189,33560.5,MAMRA
,189.1479797,110.3902588,16317.5,526.516806,,0.97130867,1.351951123,,,0.774957257,16799.5,MAMRA
,188.2816772,110.4462738,16268.5,525.6883796,,0.973345698,1.351759338,,,0.775465942,16714,MAMRA
,189.9319153,109.3142471,16143.5,520.3746719,,0.974937343,1.334826248,,,0.779502656,16558.5,MAMRA
,183.6022644,109.3046646,15580,516.6173109,,0.969508401,1.363203183,,,0.765601966,16070,MAMRA
,193.4785004,120.2483749,17410.5,555.88939,,0.943453994,1.412393344,,,0.734992401,18454,MAMRA
,196.8090515,114.4197617,17176,577.7888837,,0.952053656,1.546701364,,,0.765418895,18041,MAMRA
,194.6616974,114.1393738,16957.5,558.7178166,,0.948432562,1.464918121,,,0.755681818,17879.5,MAMRA
,188.3313293,112.2332687,16037.5,540.9188274,,0.945941961,1.451836339,,,0.746763829,16954,MAMRA
363.7711487,,106.8674927,29355.5,846.9432119,0.282450988,0.942391653,1.944505775,,,0.719621013,31150,MAMRA
366.2104492,,104.9764633,28480,843.1858531,0.270388763,0.937860177,1.986537528,,,0.712284914,30367,MAMRA
361.8039246,,108.2388458,28509.5,835.6295034,0.277302109,0.941653455,1.949072821,,,0.719446337,30276,MAMRA
361.3948364,,102.3262939,27876.5,875.7716391,0.271759339,0.941869108,2.189443005,,,0.71995093,29597,MAMRA
366.8396606,,109.3923111,29649,854.4995618,0.280522437,0.943859928,1.959763995,,,0.669489229,31412.5,MAMRA
366.4798584,,110.1954651,30041,889.327988,0.284789703,0.947068096,2.095075466,,,0.662060606,31720,MAMRA
370.5776672,,108.9249268,29812.5,937.5706284,0.276407631,0.948204574,2.346387448,,,0.665992762,31441,MAMRA
361.1552124,,108.1446533,29057.5,870.0559094,0.283648565,0.941713119,2.07312845,,,0.663443536,30856,MAMRA
322.824646,171.0136108,,42426,835.9554033,0.518332976,0.989677735,1.310763281,1.887713173,0.848159152,0.794434874,42868.5,MAMRA
335.1664734,177.0281372,,45926,874.0975404,0.520532201,0.988782914,1.323888199,1.893294923,0.849132601,0.79314037,46447,MAMRA
339.9057617,181.7638397,,47422.5,887.1686084,0.522609754,0.989463252,1.320742105,1.87004061,0.845011745,0.793204095,47927.5,MAMRA
330.1438293,173.7978973,,44105.5,856.6833264,0.515224492,0.987517632,1.32415253,1.899584715,0.850217947,0.784767446,44663,MAMRA
365.0335083,190.2256622,,53324,958.5828209,0.509527201,0.987582069,1.37128176,1.918949862,0.853484421,0.79652257,53994.5,MAMRA
366.9467773,190.1869965,,53864,952.867092,0.509333878,0.988747545,1.341393481,1.929399928,0.855201379,0.789459028,54477,MAMRA
359.7896729,185.6708374,,51597,933.0681033,0.507501328,0.989452893,1.342741376,1.937782357,0.856556156,0.790092642,52147,MAMRA
373.03479,189.3592377,,53967.5,955.168607,0.493791654,0.989639206,1.345296203,1.969984642,0.861582145,0.797392139,54532.5,MAMRA
347.6138306,182.1496582,,49024,1103.376759,0.51656475,0.962765122,1.976191634,1.908396831,0.851718244,0.771496916,50920,MAMRA
345.3257141,181.2284698,,48376.5,1005.394003,0.516519505,0.965136462,1.662755037,1.905471665,0.851222823,0.777857281,50124,MAMRA
348.3053589,179.365097,,48478.5,1094.991982,0.508790483,0.956504153,1.968171056,1.941879243,0.857211156,0.76248034,50683,MAMRA
341.7213745,178.3799438,,47270.5,1126.163555,0.51541378,0.96041163,2.135024569,1.915693924,0.852943002,0.782753767,49219,MAMRA
341.9232178,193.7553101,,50603.5,1009.394003,0.551103908,0.970121928,1.602252729,1.76471663,0.823949513,0.770689918,52162,MAMRA
356.1179199,192.771759,,52047,1129.577769,0.522538344,0.960702156,1.950862709,1.847355244,0.840820265,0.736740038,54176,MAMRA
348.0357056,184.9095917,,49447,1078.121925,0.519759533,0.967178484,1.870621598,1.8821939,0.847186957,0.751794077,51125,MAMRA
348.5042114,184.7805481,,49160,1005.352373,0.515354333,0.968927695,1.636118956,1.886043823,0.847866121,0.752141983,50736.5,MAMRA
342.6629639,,101.9202271,24903.5,861.913775,0.27004502,0.898654013,2.373872508,,,0.692456345,27712,MAMRA
347.5274658,,104.7451782,26449.5,906.3990562,0.278836304,0.907498585,2.47178993,,,0.694942197,29145.5,MAMRA
340.1175537,,99.44081116,24444,822.3574258,0.269044613,0.91516286,2.201603453,,,0.707598784,26710,MAMRA
343.2434692,,108.4539413,24090.5,868.1147856,0.260346274,0.830177301,2.489422602,,,0.640364168,29018.5,MAMRA
356.2211304,,116.8774796,29490,1000.783832,0.295900389,0.909399285,2.702688068,,,0.665042961,32428,MAMRA
348.6311035,,121.1884537,29050,1011.068102,0.304315445,0.895913647,2.800301657,,,0.666039985,32425,MAMRA
352.8302917,,120.0263901,29075,1008.783832,0.297370658,0.905016108,2.78526575,,,0.656794976,32126.5,MAMRA
344.2708435,,112.3926239,27895.5,973.0264726,0.299670354,0.904846086,2.700880056,,,0.651703112,30829,MAMRA
,206.6246796,122.3323669,17758,759.3279879,,0.834414059,2.583776238,,,0.719413385,21282,MAMRA
,213.0551147,119.7315979,18279.5,779.2274832,,0.822271204,2.643348028,,,0.660243444,22230.5,MAMRA
,183.4056549,105.5170288,14039.5,998.9919811,,0.804924894,5.656691565,,,0.59403825,17442,MAMRA
,185.6719971,110.2294922,14842,1044.406195,,0.812236633,5.848393522,,,0.599289348,18273,MAMRA
,189.9200745,111.4031754,16096.5,682.7422016,,0.877599978,2.304475942,,,0.636325901,18341.5,MAMRA
275.7075195,176.6814117,,37296.5,848.6244506,0.624713621,0.9547904,1.536572791,1.560478359,0.76768354,0.727807591,39062.5,SANORA
283.4114075,171.597702,,36555.5,966.0802951,0.579466313,0.920700685,2.031719999,1.651603746,0.795866526,0.660908318,39704,SANORA
275.2893372,177.0033112,,37469,866.6660808,0.62951117,0.955793072,1.595223845,1.555277895,0.765889758,0.723353733,39202,SANORA
302.4000549,189.1015015,,43637.5,896.2813048,0.607583889,0.970142617,1.464937005,1.59914148,0.780355985,0.731313893,44980.5,SANORA
304.7481995,189.241806,,43925.5,931.1097323,0.602205248,0.956336679,1.570634578,1.610364041,0.783828309,0.688865365,45931,SANORA
300.9755554,190.5564117,,44070,889.3523744,0.619427839,0.972547116,1.428219056,1.579456459,0.774046135,0.731391586,45314,SANORA
292.9936829,188.8462524,,43021.5,883.1097318,0.638085908,0.968690894,1.442560143,1.551493234,0.764570291,0.733254363,44412,SANORA
284.3365173,,118.8976974,25883.5,819.2274832,0.407631598,0.941166845,2.063365482,,,0.69118511,27501.5,SANORA
270.7114258,,117.4372864,24537,744.21529,0.42630302,0.953745093,1.796246148,,,0.703569892,25727,SANORA
280.800415,,115.5199509,24541,805.3279885,0.396284315,0.923635679,2.103020307,,,0.657371692,26570,SANORA
272.5498657,,115.5255508,24120.5,746.1147856,0.413432373,0.951724274,1.836602295,,,0.707948108,25344,SANORA
244.8665924,,119.7445755,22642.5,1055.678274,0.480812135,0.888550966,3.916777734,,,0.705681606,25482.5,SANORA
265.6113586,,125.1930389,25578,809.6122586,0.461618723,0.939021256,2.039283961,,,0.717676768,27239,SANORA
266.8271179,,123.1611023,25233,794.6416965,0.451251933,0.944932312,1.991424966,,,0.733155127,26703.5,SANORA
266.6111145,,121.707901,25038.5,827.8548992,0.448499461,0.937332709,2.17816249,,,0.696132673,26712.5,SANORA
,177.0042877,110.4425278,14942.5,591.8305142,,0.929953946,1.865355353,,,0.74031411,16068,SANORA
,164.8971863,111.4942017,14284,569.2447278,,0.930250733,1.805254052,,,0.737048504,15355,SANORA
,171.6294708,109.9559708,14672.5,588.8010768,,0.942447892,1.880282954,,,0.739690462,15568.5,SANORA
,163.6820068,109.8781204,14047,578.8427066,,0.931128198,1.898137567,,,0.71041319,15086,SANORA
,164.5451508,105.086113,13451,670.2152902,,0.906982233,2.657444642,,,0.701157214,14830.5,SANORA
,174.0500641,101.9575806,12981,775.9554051,,0.853956977,3.691097451,,,0.673987539,15201,SANORA
,164.4175415,108.6144104,13832,692.4995612,,0.907671107,2.758952102,,,0.722675026,15239,SANORA
,164.8494873,106.0568924,13279.5,667.144223,,0.904013071,2.667152647,,,0.711808533,14689.5,SANORA
,125.077301,80.72473145,7809,368.735062,,0.964967563,1.385554407,,,0.726959598,8092.5,SANORA
,129.1031036,80.80628967,8101,359.7056243,,0.978381643,1.271001201,,,0.739412194,8280,SANORA
,127.0041351,80.07302094,7976,360.7350615,,0.976493634,1.298319864,,,0.744933221,8168,SANORA
,128.4740448,81.87044525,8154,360.7350614,,0.971755452,1.26997783,,,0.746703297,8391,SANORA
,134.9059296,87.48583221,9227.5,381.9482652,,0.982956059,1.25810001,,,0.740569823,9387.5,SANORA
,134.3451996,87.96846008,9343.5,384.0904,,0.981047879,1.256456481,,,0.725990676,9524,SANORA
,135.044281,87.19512177,9247,382.1909047,,0.979762662,1.257042536,,,0.733888889,9438,SANORA
,134.0283661,86.87072754,9136,383.5046132,,0.978682378,1.281076988,,,0.712025563,9335,SANORA
236.7345123,,96.85045624,18001,594.416301,0.408962605,0.980900744,1.561978047,,,0.721569728,18351.5,SANORA
239.2123718,,98.09017181,18309.5,596.1736598,0.407398409,0.982849321,1.544753612,,,0.733935944,18629,SANORA
235.3708038,,97.33042908,17883.5,594.5168058,0.411014796,0.978630842,1.572772433,,,0.725673592,18274,SANORA
236.6993256,,96.81375122,17817.5,591.4873687,0.404914049,0.980545925,1.56255142,,,0.722995455,18171,SANORA
224.3757477,,96.80782318,17060.5,624.457932,0.431469446,0.969043765,1.818882958,,,0.700895608,17605.5,SANORA
227.0928802,,96.40651703,17263,584.2741666,0.426205797,0.979405424,1.573646697,,,0.719291667,17626,SANORA
231.2887115,,96.05015564,17341,587.1025929,0.412738882,0.975364194,1.581772405,,,0.718381043,17779,SANORA
225.0385284,,94.17789459,16664.5,572.5168058,0.418975519,0.978394246,1.565216176,,,0.723599653,17032.5,SANORA
196.7930145,126.4055328,,19260.5,549.487368,0.633225388,0.98604925,1.247492677,1.556838614,0.766430423,0.752128241,19533,SANORA
198.0097046,126.5416641,,19395,547.7300085,0.629835232,0.988053695,1.230930188,1.564778731,0.769150247,0.75154028,19629.5,SANORA
198.9927063,126.77211,,19441,550.5584363,0.625107057,0.986151973,1.240733131,1.569688367,0.770806672,0.74199458,19714,SANORA
193.0412445,126.3811646,,19122.5,542.8010758,0.653363051,0.988319508,1.226102748,1.527452648,0.755902004,0.744761645,19348.5,SANORA
214.6858521,127.9334412,,21409.5,590.8010762,0.591438775,0.985228136,1.297376917,1.678105819,0.803051243,0.741814213,21730.5,SANORA
213.7746429,128.9777374,,21471,589.8721447,0.598204962,0.984253593,1.28959589,1.657453815,0.797487808,0.736316872,21814.5,SANORA
209.8450165,127.0587082,,20869,581.3868632,0.603412688,0.983366318,1.288899116,1.651559499,0.795854185,0.742246408,21222,SANORA
214.9934998,128.7953796,,21437,588.7005707,0.590504848,0.983822483,1.286515555,1.669264071,0.800699358,0.733139535,21789.5,SANORA
266.2677917,167.5032959,,34551.5,900.0802944,0.620497094,0.934809664,1.865888711,1.589627179,0.777341922,0.720243058,36961,SANORA
280.2236328,174.1055145,,37051.5,857.5117534,0.600767452,0.958356505,1.579299522,1.609504636,0.783565509,0.756153061,38661.5,SANORA
276.2789612,177.4897766,,36912.5,862.4823163,0.615726648,0.935784817,1.603677643,1.556590844,0.766344724,0.721652004,39445.5,SANORA
282.3492737,172.8952179,,36909,841.411248,0.589479963,0.95341298,1.526421533,1.633065837,0.790590523,0.755526898,38712.5,SANORA
320.3327026,,134.0345154,33380,1143.719904,0.41418455,0.933497399,3.118481425,,,0.658902487,35758,SANORA
344.4313965,,134.7218018,36028.5,976.0802954,0.386679221,0.948105946,2.104335811,,,0.67280112,38000.5,SANORA
314.0020752,,131.4805908,32641.5,1132.991981,0.421517093,0.924308712,3.129490953,,,0.664052487,35314.5,SANORA
319.3138428,,134.763504,33680,1170.548331,0.420578152,0.929475238,3.237402913,,,0.657093804,36235.5,SANORA
299.2583313,,126.3262482,25910,1719.935194,0.36837066,0.741440243,9.085459347,,,0.564451125,34945.5,SANORA
315.6196899,,131.6677551,32071,1014.950352,0.409915597,0.910694003,2.55603756,,,0.645473574,35216,SANORA
312.8686523,,134.7084656,31691.5,972.7665869,0.412219765,0.927384192,2.37609954,,,0.646106014,34173,SANORA
306.3843384,,129.9945221,30391,951.0092267,0.412213287,0.927742841,2.36817944,,,0.691065784,32758,SANORA
,205.0815125,131.7304077,20951.5,753.1686077,,0.936987098,2.154564179,,,0.722964113,22360.5,SANORA
,203.3986359,129.5627899,20484,614.7005718,,0.955343609,1.467920728,,,0.698445172,21441.5,SANORA
,201.5671387,127.3568802,20110.5,634.2569206,,0.950963471,1.591833708,,,0.737593985,21147.5,SANORA
,212.753418,136.4767609,22254,751.1858525,,0.909774743,2.017794121,,,0.756938776,24461,SANORA
,213.991394,141.2177277,23628.5,671.570629,,0.950519943,1.518928643,,,0.725691032,24858.5,SANORA
,210.5776825,142.2077637,22820,833.89653,,0.897647707,2.424927894,,,0.707289859,25422,SANORA
,213.7546234,148.8847961,23995.5,749.5706284,,0.923081362,1.863311452,,,0.668100568,25995,SANORA
,210.5584259,141.6918945,23177,751.6711339,,0.926616692,1.939941619,,,0.723489933,25012.5,SANORA
364.4004822,217.4726715,,61735,1124.690467,0.591948174,0.96279661,1.630514674,1.675615054,0.802393165,0.741828887,64120.5,SANORA
369.4389343,220.8942108,,63322,1190.974737,0.590716928,0.968070875,1.782545448,1.672469971,0.801557231,0.769526171,65410.5,SANORA
401.9788513,237.3699341,,73848,1273.460018,0.581892081,0.966875278,1.747519484,1.693469954,0.807035049,0.767978036,76378,SANORA
361.6802979,213.1564941,,59745,1128.832602,0.581516418,0.967224925,1.697257193,1.696782917,0.807877399,0.766915266,61769.5,SANORA
,129.5745544,81.44618988,8309.5,361.9482652,,0.983140085,1.254608549,,,0.7382285,8452,SANORA
,133.2015991,82.54746246,8633.5,369.9482648,,0.981637294,1.261494124,,,0.732770328,8795,SANORA
,134.8854828,84.17267609,8956.5,377.9482644,,0.979816213,1.26916041,,,0.73221877,9141,SANORA
,133.5156555,82.81845093,8713.5,373.1198384,,0.97844029,1.271435056,,,0.731059653,8905.5,SANORA
,156.2962646,97.53527832,11906,434.1909058,,0.981371579,1.260043979,,,0.768922759,12132,SANORA
,164.041687,102.640892,13361,460.9604578,,0.980839818,1.265547693,,,0.729630843,13622,SANORA
,163.93396,102.0438538,13167.5,457.2030982,,0.980636753,1.26329605,,,0.73250445,13427.5,SANORA
,162.0951691,101.1569595,12962.5,452.0315244,,0.980040071,1.254407995,,,0.725418322,13226.5,SANORA
266.6268005,,100.5791016,20489.5,649.3452336,0.366972801,0.978042435,1.637608521,,,0.746756323,20949.5,SANORA
270.1578674,,102.8895035,21177,662.759447,0.369436088,0.979056865,1.650583704,,,0.754973262,21630,SANORA
263.1156616,,102.9615784,20742,653.1025933,0.381476113,0.979528228,1.636448425,,,0.747621107,21175.5,SANORA
264.8539429,,101.7409592,20479.5,648.0315239,0.37172056,0.978359011,1.631785436,,,0.750990099,20932.5,SANORA
322.0055542,,121.2885895,29871,784.3574258,0.366803233,0.979682196,1.638960169,,,0.738942213,30490.5,SANORA
318.5877686,,119.7711487,29392.5,783.4284927,0.368712999,0.977713098,1.661698906,,,0.741298865,30062.5,SANORA
321.3597412,,121.7102661,30095,811.3279891,0.371040681,0.97782471,1.740558824,,,0.731793313,30777.5,SANORA
317.1480713,,119.3405838,29146.5,788.7422011,0.368954134,0.976268632,1.698532579,,,0.731368564,29855,SANORA
